model_number,star_age,star_mass,log_L,Teff,radius,log_R,log_center_T,log_center_Rho,center_h1,center_he4,center_c12,center_o16,surface_h1,surface_he4,he_core_mass,co_core_mass,fe_core_mass,surf_avg_v_div_v_crit
899,4862432.199757393,49.253139878589124,6.076814848486479,4146.436855614213,2116.949377855997,3.3257104729553304,8.76724762193951,3.8462733404483753,0.0,1.1478951516202703e-14,0.165937922973783,0.8084089125845432,0.6810972994139938,0.31890219109340223,29.195410905419262,24.72681797858897,0.0,0.0009326615305720844
900,4862452.485023898,49.25313982800934,6.074894687356116,4147.000059105043,2111.700979826209,3.3246324214349703,8.76862418467531,3.8511608801490333,0.0,1.2046634607731177e-14,0.16593785524640117,0.8084088682933993,0.6810972993539867,0.31890219115340923,29.1954109054192,24.72663551200713,0.0,0.0009359640569401317
901,4862472.661525197,49.253139778076246,6.076630727541584,4146.461035753107,2116.4759959568755,3.3256133472808114,8.77000736590142,3.8561004234114375,0.0,1.2645933564226887e-14,0.16593777972818446,0.8084088188971523,0.6810972992951335,0.3189021912122627,29.195410905419358,24.7263252646262,0.0,0.0009324509943872654
902,4862492.730410429,49.25313972807135,6.077452147331173,4146.165293038868,2118.780711938368,3.326086010734741,8.771396956825555,3.8610934119157614,0.0,1.3278673701455404e-14,0.16593769547973702,0.8084087637792458,0.6810972992339881,0.31890219127340824,29.195410905419337,24.726048520455873,0.0,0.0009306689478266523
903,4862512.685743644,49.253139678188724,6.077355542988419,4146.176327189524,2118.5337984656153,3.326035396998809,8.772793921134532,3.866144348498185,0.0,1.3947360778471008e-14,0.16593760146934966,0.8084087022623715,0.6810972991750434,0.3189021913323532,29.19541090541913,24.725947416110053,0.0,0.0009308352733467214
904,4862532.527200565,49.253139628609105,6.075827565324977,4146.628030873588,2114.3495381296902,3.3251767852100427,8.774195388314965,3.8712472805497047,0.0,1.465275399895108e-14,0.16593749653562934,0.8084086335840046,0.681097299117062,0.3189021913903349,29.195410905419216,24.72593867869738,0.0,0.0009336624773046188
905,4862552.2532861335,49.25313957961082,6.076124619101016,4146.521457729612,2115.1814842819304,3.32534763612751,8.775604817858818,3.8764141888331407,0.0,1.5398888654560237e-14,0.165937379349495,0.8084085568714102,0.6810972990600791,0.31890219144731774,29.19541090541943,24.725938589540263,0.0,0.0009328282942633732
906,4862571.8622443825,49.253139530846624,6.076883790025622,4146.255858099064,2117.3022528933966,3.3257828596225685,8.777022827182517,3.8816492177675603,0.0,1.6188704400750423e-14,0.1659372484084001,0.8084084711378051,0.6810972990036095,0.3189021915037873,29.19541090541961,24.725938544961995,0.0,0.0009311316055028275
907,4862591.352639146,49.25313948223269,6.0770140416983205,4146.182638938068,2117.694575160781,3.325863324096691,8.778449838148498,3.886956125891164,0.0,1.7025275108755895e-14,0.1659371020097831,0.8084083752648936,0.6810972989446082,0.31890219156278915,29.195410905419333,24.72593854496168,0.0,0.0009306748533744605
908,4862610.720484983,49.253139433899214,6.076915318841967,4146.193555305791,2117.442744101177,3.325811675788057,8.77988754810614,3.892342313456493,0.0,1.791273250974444e-14,0.16593693822930178,0.8084082679885025,0.6810972988881756,0.31890219161922173,29.195410905419227,24.725938500382853,0.0,0.0009306978785800854
909,4862629.961488399,49.25313938590044,6.076574164415537,4146.273635116538,2116.529484169234,3.325624322761748,8.781334283414298,3.8978057737059566,0.0,1.8853407914197128e-14,0.16593675491935717,0.8084081478975598,0.681097298832728,0.31890219167466954,29.19541090541927,24.725938500383062,0.0,0.0009311123227998109
910,4862649.072324254,49.25313933828943,6.077424557841722,4145.992577858415,2118.8899408167504,3.3261083992132443,8.782792688129772,3.9033569294798673,0.0,1.9852679618743707e-14,0.165936549603532,0.808408013364766,0.6810972987784629,0.3189021917289346,29.195410905419152,24.725938455804286,0.0,0.0009292833970950118
911,4862668.047877052,49.25313929085775,6.078310086901587,4145.696778858957,2121.353945457483,3.3266131360953692,8.784263489697246,3.9090008994962218,0.0,2.091516253122354e-14,0.16593631948283916,0.8084078625505627,0.6810972987247648,0.318902191782633,29.195410905419013,24.72593845580425,0.0,0.0009274683125941455
912,4862686.883317174,49.2531392436127,6.078127113508372,4145.7470295586445,2120.855701969005,3.3265111211471847,8.785747800809018,3.914744130124635,0.0,2.2046200948330205e-14,0.1659360613577853,0.8084076933518944,0.6810972986716323,0.3189021918357658,29.1954109054193,24.725938455804467,0.0,0.0009274056714020866
913,4862705.574897891,49.2531391967619,6.0765889472361945,4146.2066116616215,2116.6339355759333,3.325645754804439,8.78724448365082,3.9205869925235675,0.0,2.324982216271611e-14,0.16593577160275855,0.808407503385284,0.6810972986173859,0.3189021918900123,29.19541090541947,24.725938411226018,0.0,0.0009302346412691605
914,4862724.119136303,49.25313915055868,6.076637493944473,4146.178819776037,2116.7806179757904,3.325675850301145,8.788757119431,3.9265434672373902,0.0,2.4534349554282775e-14,0.16593544599976257,0.8084072898775153,0.6810972985580697,0.3189021919493285,29.19541090541915,24.725938411225748,0.0,0.0009298585294139099
915,4862742.511903881,49.25313910472392,6.078050417309941,4145.7165409528525,2120.699631119552,3.3264791608385664,8.790285253016156,3.932616414140502,0.0,2.5905505203026176e-14,0.1659350797549429,0.8084070496762934,0.681097298504434,0.3189021920029644,29.195410905419415,24.725938411225922,0.0,0.000926940174010285
916,4862760.746574368,49.253139059031106,6.078656749260335,4145.496603749505,2122.405723477237,3.3268284081348596,8.791830738521236,3.938815240698637,0.0,2.7371677543196466e-14,0.16593466738746857,0.8084067791770388,0.6810972984477418,0.31890219205965675,29.195410905419287,24.72593841122591,0.0,0.0009256273318121542
917,4862778.815805279,49.253139013644876,6.078369334872348,4145.515970409134,2121.683715827196,3.3266806431332903,8.79339436083232,3.945146575633459,0.0,2.8941123583677465e-14,0.1659342026209508,0.8084064742513714,0.6810972983947574,0.31890219211264115,29.19541090541917,24.725938411225847,0.0,0.0009261707641077574
918,4862796.713933044,49.253138968737666,6.076444370581319,4146.080475946155,2116.4104198547766,3.32559989105426,8.794977033897368,3.951617893521694,0.0,3.0623076862020826e-14,0.16593367818507096,0.8084061301165822,0.6810972983432694,0.3189021921641294,29.19541090541918,24.72593841122588,0.0,0.0009296380257953091
919,4862814.43599204,49.253138924604926,6.077420368277534,4145.783687468354,2119.0932506383815,3.3261500682476552,8.796581354896638,3.9582419015597643,0.0,3.242968367508844e-14,0.16593308558447534,0.8084057411834453,0.6810972982930498,0.31890219221434907,29.195410905419365,24.725938411225908,0.0,0.00092756807813233
920,4862831.974863462,49.25313888076157,6.07855281084644,4145.398523106287,2122.2521860659563,3.326796989607414,8.798209458013119,3.965030247812446,0.0,3.437407412295409e-14,0.16593241498597594,0.8084053009816202,0.6810972982434433,0.3189021922639555,29.195410905419152,24.72593841122586,0.0,0.0009251796570359093
921,4862849.321395403,49.2531388372061,6.078881706781688,4145.269132995963,2123.188480438755,3.3269885492206925,8.799861970081027,3.9719904869260665,0.0,3.646904466993136e-14,0.16593165507796975,0.8084048020668181,0.6810972981944621,0.31890219231293715,29.195410905418914,24.725938411225517,0.0,0.0009244097279435942
922,4862866.467393885,49.25313879409833,6.078626343463196,4145.338567872171,2122.4932534885415,3.3268463184790735,8.801540983582772,3.9791348666761115,0.0,3.873078867822425e-14,0.16593079259985227,0.8084042357110556,0.6810972981428245,0.31890219236457484,29.195410905418846,24.72593841122555,0.0,0.0009250045522815822
923,4862883.404766071,49.25313875155738,6.076520717443964,4145.959160589706,2116.720325096842,3.325663479988735,8.803247080164033,3.986471865874581,0.0,4.1175319450378e-14,0.16592981211405697,0.808403591752142,0.6810972980944633,0.31890219241293616,29.19541090541932,24.72593841122597,0.0,0.000928837396198581
924,4862900.1255962085,49.25313870990397,6.076732145509136,4145.88300538772,2117.313413647717,3.3257851488759016,8.804984334421928,3.9940204239010124,0.0,4.382590164830092e-14,0.1659286953036552,0.808402858131079,0.681097298044658,0.3189021924627417,29.195410905419198,24.725938411225865,0.0,0.0009281017462620861
925,4862916.620457568,49.253138668779336,6.078512443512154,4145.310097129165,2122.244096217568,3.3267953341099035,8.806755795564124,4.001797123420825,0.0,4.6707519010111804e-14,0.16592742056523055,0.8084020206232909,0.6810972979977558,0.3189021925096439,29.195410905419024,24.725938366646847,0.0,0.0009244521138729916
926,4862932.87793992,49.25313862796321,6.079463540696303,4144.978800925142,2124.908842322846,3.327340303739111,8.808563989857268,4.009817464388825,0.0,4.984775927237021e-14,0.16592596245292657,0.8084010624718097,0.6810972979517482,0.3189021925556516,29.19541090541883,24.72593841122528,0.0,0.0009224520810390431
927,4862948.886917733,49.25313858762073,6.079126985103856,4145.0769952009005,2123.9850196794823,3.3271514493710694,8.81040998037177,4.018093521587006,0.0,5.327525205938119e-14,0.16592429089505634,0.808399963870784,0.6810972979066106,0.3189021926007895,29.19541090541894,24.72593841122555,0.0,0.0009232115540985387
928,4862964.63622944,49.25313854798469,6.076518592777128,4145.851372448057,2116.8252139059227,3.325684999838037,8.812296483135567,4.026642694483495,0.0,5.702567906553643e-14,0.16592237005462993,0.8083987012142039,0.6810972978625831,0.31890219264481706,29.19541090541892,24.725938411225513,0.0,0.0009280693183334188
929,4862980.114914192,49.253138509424296,6.076864022283826,4145.754857367077,2117.7658241076883,3.3258779355068184,8.814228894560898,4.0354909667633585,0.0,6.114580727752998e-14,0.16592015657426923,0.808397245939006,0.681097297815448,0.31890219269195225,29.19541090541909,24.725938455804247,0.0,0.0009271886924618588
930,4862995.310797031,49.25313847151744,6.07832929452434,4145.273151244306,2121.8344734690095,3.32671150111907,8.816211719595014,4.044662740009508,0.0,6.568810241926529e-14,0.16591759812248802,0.8083955635656536,0.6810972977722352,0.31890219273516524,29.195410905419102,24.72593845580445,0.0,0.0009241208743091299
931,4863010.209804799,49.25313843413731,6.078713206664955,4145.109523902725,2122.9401167035826,3.3269377438824432,8.818247758318686,4.0541782601222245,0.0,7.070931695309006e-14,0.1659146318179869,0.8083936126578235,0.6810972977302343,0.3189021927771661,29.19541090541897,24.725938411225474,0.0,0.0009231141088163496
932,4863024.797785283,49.253138397481926,6.079361793469024,4144.895352375467,2124.74549510188,3.3273069171193526,8.82034266964519,4.064066948451907,0.0,7.628297270808177e-14,0.16591118074182695,0.8083913425226801,0.6810972976893194,0.3189021928180811,29.195410905419163,24.72593841122572,0.0,0.0009217312045363467
933,4863039.0601532925,49.253138361553596,6.079914998248033,4144.733694422501,2126.2650303421915,3.327617396613149,8.822501094664556,4.074356631432768,0.0,8.249262305041303e-14,0.16590715071561285,0.8083886910846421,0.6810972976494701,0.31890219285793053,29.195410905419212,24.725938411225666,0.0,0.0009201169189209832
934,4863052.981651039,49.25313832640817,6.0795966567784605,4144.815825530524,2125.401654354844,3.3274410142859,8.82472923078595,4.085080790606169,0.0,8.944157142014518e-14,0.16590242541755024,0.8083855816630091,0.6810972976107638,0.3189021928966369,29.195410905419124,24.725938366646798,0.0,0.0009208924166380478
935,4863066.546941004,49.25313829220437,6.076856413366996,4145.631566608253,2117.8732375211916,3.3258999624322,8.827031947445803,4.096270741388143,0.0,9.724790374307649e-14,0.16589686075386334,0.8083819192572085,0.6810972975733748,0.31890219293402633,29.195410905419184,24.725938366647146,0.0,0.0009260628117612034
936,4863079.740763966,49.25313825929112,6.076632559051092,4145.725057213459,2117.231990741253,3.325768447428353,8.829419537861863,4.107975053941877,0.0,1.0607258330655744e-13,0.16589027450182783,0.8083775837142414,0.6810972975376298,0.31890219296977124,29.195410905419347,24.725938366647174,0.0,0.0009262626950646542
937,4863092.546890959,49.253138227373256,6.078334583687948,4145.18846551238,2121.9340932439604,3.326731890693986,8.831899489352638,4.120236473964644,0.0,1.160993973262682e-13,0.16588243675347486,0.808372423419082,0.6810972975031473,0.31890219300425376,29.195410905419315,24.72593836664729,0.0,0.0009227644882424914
938,4863104.947304032,49.253138196260224,6.079546356604143,4144.766286123124,2125.329379603272,3.3274262457552446,8.834481735000875,4.133106257140513,0.0,1.275620858100302e-13,0.16587305463777233,0.8083662452101205,0.6810972974640302,0.31890219304337086,29.195410905419617,24.725938366647583,0.0,0.0009201703827040492
939,4863116.923573207,49.25313816606819,6.0803773382778585,4144.483391480337,2127.654091156758,3.32790102281807,8.837177448696272,4.146641678604359,0.0,1.4075347821484686e-13,0.1658617504277553,0.8083587999286923,0.6810972974286998,0.3189021930787014,29.19541090541947,24.725938366647476,0.0,0.0009184390631885158
940,4863128.457938068,49.25313813689532,6.080147868423893,4144.5356288458615,2127.038447964132,3.327775340202564,8.839998195931463,4.1609044507683155,0.0,1.5603797471759603e-13,0.16584803153886646,0.8083497626142497,0.6810972973965137,0.3189021931108878,29.195410905419347,24.725938366647252,0.0,0.0009190521956490105
941,4863139.532235901,49.25313810891097,6.077342060975282,4145.366435351632,2119.3287911531625,3.3261983380730435,8.842958268197524,4.17596713087951,0.0,1.7388677114596654e-13,0.16583124818034037,0.8083387045455485,0.6810972973653933,0.3189021931420082,29.19541090541943,24.725938366647267,0.0,0.0009243387484782535
942,4863150.128754338,49.253138082425544,6.076884867606634,4145.561969877873,2118.013732090074,3.3259287715182135,8.846075633970376,4.191917075279346,0.0,1.9492077089238926e-13,0.1658105280665719,0.808325050138727,0.6810972973364673,0.3189021931709342,29.195410905419227,24.72593836664707,0.0,0.0009251765524980764
943,4863160.2295185,49.25313805722483,6.0783131067671325,4145.131816598664,2121.93962372976,3.326733022612429,8.849359299192116,4.208820024226333,0.0,2.19863394580038e-13,0.16578470693728592,0.8083080310575507,0.6810972973095074,0.31890219319789426,29.195410905419163,24.725938366647085,0.0,0.0009223157810361656
944,4863169.815943982,49.25313803317361,6.079555796609776,4144.704752122232,2125.4155864430522,3.3274438610933195,8.852855959647234,4.226853367506691,0.0,2.4997628317209106e-13,0.165752128313562,0.808286554038184,0.6810972972812933,0.3189021932261083,29.195410905419248,24.7259383666471,0.0,0.0009196636401449381
945,4863178.870256606,49.25313801034644,6.0801939235282365,4144.471408597336,2127.217155333219,3.3278118267852017,8.856581286657077,4.246117079649702,0.0,2.8664844232057986e-13,0.1657104840475163,0.808259095567739,0.6810972972559953,0.31890219325140634,29.195410905419322,24.725938366647192,0.0,0.0009182739228736329
946,4863187.375460989,49.2531379888498,6.079707368054508,4144.582927291021,2125.911481868242,3.3275451775266482,8.860565329144535,4.266757334434101,0.0,3.318839243876413e-13,0.1656564652474157,0.8082234714083486,0.6810972972329465,0.3189021932744554,29.19541090541927,24.725938366647384,0.0,0.0009190749975191717
947,4863195.315637098,49.253137968819075,6.079500445743635,4144.661162563796,2125.32485210473,3.327425320595245,8.864854550794226,4.288976554352224,0.0,3.8864091394544715e-13,0.16558516723273178,0.8081764437350987,0.6810972972113505,0.3189021932960513,29.19541090541895,24.72593836664681,0.0,0.0009194579411794812
948,4863202.676315766,49.25313795026536,6.079783419484542,4144.5854983643385,2126.094991566425,3.327582664416588,8.869496011597102,4.312992150510873,0.0,4.610829326455202e-13,0.165489168985791,0.8081131133959455,0.6810972971917026,0.31890219331569947,29.195410905419198,24.725938366647224,0.0,0.0009188898520930346
949,4863209.443860445,49.25313793318794,6.080658520362612,4144.328598211111,2128.501965731329,3.3280740555964883,8.874549859245045,4.339070864391699,0.0,5.554132058775537e-13,0.1653569006246324,0.8080258423084488,0.6810972971738684,0.31890219333353365,29.195410905419045,24.725938322068473,0.0,0.0009172058111374022
950,4863215.604454466,49.25313791758894,6.08027394466339,4144.359050831529,2127.528494270179,3.327875385358945,8.880089716744246,4.367528155736874,0.0,6.810643079453726e-13,0.16516976917111603,0.8079023567288881,0.6810972971542796,0.31890219335312253,29.19541090541905,24.725938322068274,0.0,0.0009178480540271367
951,4863221.149064448,49.25313790357025,6.077339446059211,4145.127915162563,2119.56631923686,3.3262470097827546,8.886208494099339,4.398752600632294,0.0,8.528656745173966e-13,0.16489657540025215,0.8077220644230149,0.6810972971384109,0.3189021933689911,29.195410905419042,24.725938411225474,0.0,0.000923163918177248
952,4863226.073581405,49.25313789126067,6.076648848782015,4145.524600507342,2117.476464360442,3.325818591869241,8.893027798076403,4.433232208522113,0.0,1.0950554463222716e-12,0.1644824750697664,0.8074487778741859,0.6810972971236664,0.3189021933837359,29.19541090541897,24.72523594108462,0.0,0.000924984739142087
953,4863230.379038541,49.2531378805283,6.078297268332006,4145.200315215795,2121.8308038000187,3.3267107500150654,8.900704605541584,4.471565747549623,0.0,1.448592475516363e-12,0.1638259764275325,0.8070155673364172,0.6810972971116632,0.3189021933957389,29.19541090541863,24.724630005355937,0.0,0.0009223625206596678
954,4863234.0738142645,49.25313787125933,6.079729405766126,4144.718556686855,2125.826285393681,3.3275277727096957,8.90945591871878,4.514513748352296,0.0,1.9860054944991413e-12,0.1627268284083678,0.8062905055954466,0.6810972971017132,0.31890219340568904,29.195410905419035,24.72402475598993,0.0,0.0009195226511988862
955,4863237.173798815,49.25313786343874,6.080303801408576,4144.435700592308,2127.5229292318227,3.3278742493607116,8.919524558360305,4.5628204295319765,0.0,2.8339476969671495e-12,0.16076990328999363,0.8050006111973219,0.6810972970935406,0.3189021934138615,29.195410905418907,24.723769361748296,0.0,0.000918039491490102
956,4863239.706711475,49.25313785703414,6.080021262366436,4144.387738139997,2126.880217635627,3.3277430318469166,8.931423882835237,4.617721877022934,0.0,4.24051976594588e-12,0.1569992920324445,0.8025195023279585,0.6810972970868092,0.31890219342059306,29.19541090541914,24.723632918249738,0.0,0.0009181423830893196
957,4863241.733041602,49.25313785191584,6.079155873264432,4144.505058239463,2124.6419368431775,3.327285749465878,8.945858019504252,4.68048655355944,0.0,6.614403155543259e-12,0.14900831491028907,0.7972819811751062,0.6810972970815378,0.31890219342586434,29.19541090541915,24.723032916709933,0.0,0.0009193749996129682
958,4863243.3541057035,49.25313784783478,6.078227192092751,4144.71600288126,2122.1554882523737,3.3267772010620713,8.964499867617354,4.753927731192535,0.0,1.0286181102279534e-11,0.1300644881701521,0.7849886505528322,0.6810972970774317,0.31890219342997056,29.19541090541913,24.722793265949246,0.0,0.0009209341698754582
959,4863244.650956986,49.25313784458166,6.077682172358952,4144.9667406489925,2120.567723351116,3.326452146830166,8.989494194190762,4.844759395465597,0.0,1.2497330565525531e-11,0.08861299871335057,0.7587355354297626,0.6810972970740747,0.31890219343332754,29.195410905418875,24.722712799270248,0.0,0.0009221658295667176
960,4863245.169697498,49.25313784328322,6.077728922181839,4145.213731549563,2120.429148720935,3.3264237656740105,9.00487106207183,4.90513351978485,0.0,1.1570400891740704e-11,0.06344369589918264,0.7430740625520321,0.6810972970727699,0.3189021934346322,29.195410905418893,24.722793265948837,0.0,0.0009225057671849435
961,4863245.25269598,49.25313784307781,6.077763832228782,4145.298114304554,2120.4280434430066,3.3264235392970853,9.00824487914759,4.918808876838094,0.0,1.1396417575209827e-11,0.05902345603636297,0.740333455511025,0.6810972970725737,0.31890219343482845,29.195410905419227,24.722793265949154,0.0,0.0009225531082848559
962,4863245.344545954,49.25313784285226,6.077810576640489,4145.3936871441465,2120.444382635982,3.32642688578839,9.012031534402487,4.934618643994857,0.0,1.0918141273137026e-11,0.053729163045377164,0.7370653822311732,0.6810972970723653,0.31890219343503684,29.195410905418857,24.72279326594887,0.0,0.0009225980361742676
963,4863245.43058883,49.25313784264288,6.0778496237674355,4145.462694892466,2120.4691097966183,3.3264319502017226,9.01581194698425,4.950757516789966,0.0,1.0265274423307455e-11,0.048461096471040625,0.7338283607363942,0.6810972970721763,0.3189021934352261,29.195410905419212,24.72279326594916,0.0,0.0009226328828864336
964,4863245.514089979,49.253137842441525,6.077890628943255,4145.5304606719,2120.4998891982445,3.326438254102688,9.019716286886464,4.967903158230202,0.0,9.438850323585728e-12,0.04312619353606541,0.7305661847117281,0.6810972970719964,0.31890219343540566,29.19541090541876,24.722793265948667,0.0,0.0009226629876516938
965,4863245.5943182,49.25313784224991,6.0779263114817255,4145.582979524068,2120.533273810533,3.326445091471008,9.02372389846639,4.98608609265724,0.0,8.4848046326434e-12,0.037875438407938604,0.7273717004248365,0.6810972970718269,0.31890219343557547,29.195410905418495,24.722793265948606,0.0,0.0009226872767815505
966,4863245.671346539,49.25313784206781,6.07791686799127,4145.531415334638,2120.562971288862,3.3264511736017686,9.02786540276789,5.005526781001629,0.0,7.453320398925882e-12,0.03280219813154649,0.7243013580533819,0.681097297071666,0.31890219343573645,29.195410905419056,24.722793265949036,0.0,0.0009227023231270586
967,4863245.74507884,49.25313784189536,6.077940048257832,4145.557037226621,2120.5933508960625,3.3264573953463907,9.032149767297572,5.026365960212681,0.0,6.394357111936357e-12,0.028001823785554568,0.7214117345358053,0.6810972970715132,0.31890219343588916,29.195410905418715,24.72285405327684,0.0,0.0009227244160767633
968,4863245.8154501645,49.25313784173263,6.0779532721444065,4145.561015421375,2120.6215662270647,3.3264631737673382,9.036627119814685,5.048843068853971,0.0,5.3598447215592306e-12,0.023544301661691715,0.7187432219007375,0.6810972970713685,0.31890219343603377,29.195410905418736,24.722862362336038,0.0,0.0009227430234341898
969,4863245.882372595,49.25313784157973,6.077943415093649,4145.515426170552,2120.6441425289127,3.326467797275502,9.04137788528467,5.073269411672578,0.0,4.3915278561597026e-12,0.01947361758758281,0.7163200597199335,0.6810972970712313,0.31890219343617077,29.19541090541883,24.722871983352043,0.0,0.0009227533177742979
970,4863245.945749664,49.25313784143684,6.077920689916095,4145.444221284446,2120.6615100340846,3.326471354015939,9.046413198133983,5.099770194375645,0.0,3.5102962950450015e-12,0.01582558092302184,0.7141611147006377,0.6810972970711023,0.3189021934363,29.195410905418814,24.722871983352064,0.0,0.0009227504851276212
971,4863246.005463012,49.25313784130414,6.0776280608803965,4144.741906011717,2120.6656755218173,3.326472207073606,9.051844651464005,5.128727676590528,0.0,2.7375676472447667e-12,0.01261036383843215,0.7122698654361398,0.6810972970709807,0.31890219343642134,29.195410905418868,24.722871983352164,0.0,0.0009227336889295066
972,4863246.061391489,49.25313784118192,6.077674964925464,4144.842875834755,2120.6768705117597,3.326474499707273,9.057784591402676,5.160544723618048,0.0,2.0791380912497184e-12,0.009822660226661074,0.7106406500838335,0.6810972970708663,0.3189021934365357,29.19541090541873,24.722871983352125,0.0,0.0009227557995881586
973,4863246.113379526,49.2531378410703,6.077682056207459,4144.8507098650525,2120.686167600515,3.326476403658577,9.064200621185597,5.195229259057846,0.0,1.5298439640041721e-12,0.007463924740665606,0.7092715452386443,0.6810972970707609,0.3189021934366412,29.195410905418782,24.722871983352043,0.0,0.0009227702724907612
974,4863246.161290839,49.25313784096948,6.077654244780972,4144.779896173124,2120.6907285260545,3.3264773376877113,9.071589536539095,5.2342489156725724,0.0,1.0939351071210075e-12,0.005488027331042243,0.7081335501420418,0.6810972970706641,0.3189021934367382,29.195410905418775,24.722871983352054,0.0,0.0009227652884818897
975,4863246.2044405285,49.253137840880825,6.077629462991578,4144.719417632548,2120.6921114631177,3.326477620898144,9.07980013383541,5.277155195833584,0.0,7.547369931940376e-13,0.0038964641356599777,0.7072250979813183,0.681097297070577,0.3189021934368254,29.19541090541886,24.722871983352317,0.0,0.0009227669181299972
976,4863246.241752718,49.253137840806275,6.077606831451099,4144.665979546002,2120.691540462786,3.326477503963524,9.088815850677378,5.323353075194413,0.0,5.109364420290201e-13,0.0026806591847188654,0.7065393277380427,0.6810972970705016,0.3189021934369005,29.195410905418633,24.722871983351936,0.0,0.0009227687802710499
977,4863246.272792312,49.25313784074622,6.07757248385498,4144.586161301237,2120.689361174421,3.3264770576688223,9.098410787673233,5.3715696083454425,0.0,3.54952597791626e-13,0.001799856774293514,0.7060537724456856,0.6810972970704393,0.31890219343696297,29.195410905418512,24.722871983352004,0.0,0.0009227646129223246
978,4863246.29790035,49.253137840699374,6.077415559624112,4144.217126493559,2120.6838954106033,3.3264759383374543,9.108529029872313,5.421103196819421,0.0,2.883250506241571e-13,0.0011851325400920047,0.705739516707353,0.681097297070389,0.3189021934370132,29.195410905418434,24.722871983352125,0.0,0.0009227649537510769
979,4863246.317986781,49.2531378406634,6.0774118595424556,4144.210990990226,2120.681140900346,3.326475374241417,9.119034800198033,5.471370110774993,0.0,3.4102760206745513e-13,0.0007666251216063077,0.7055945147632511,0.681097297070349,0.3189021934370532,29.19541090541871,24.72287198335221,0.0,0.0009227803403572345
980,4863246.334055925,49.25313784063588,6.0773629710663855,4144.096864457858,2120.678582064254,3.326474850216827,9.130030770258841,5.522603542067164,0.0,6.282987396863118e-13,0.0004852519441082745,0.7057087307677797,0.6810972970703171,0.3189021934370849,29.195410905418427,24.722871983352064,0.0,0.0009227811563241731
981,4863246.34691124,49.253137840614954,6.077353489206163,4144.075941232061,2120.676846239506,3.326474494736546,9.141434016614742,5.5743787830417,0.0,1.4671558640515639e-12,0.00029953118944427924,0.7064415692756331,0.6810972970702921,0.3189021934371104,29.195410905418623,24.72288160436833,0.0,0.0009228243183037147
982,4863246.357195492,49.25313784059913,6.077139407858526,4143.5688824816125,2120.673155633699,3.3264737389348618,9.153209066585202,5.625854320449172,0.0,3.656391107794588e-12,0.00017929795593179802,0.7089080505951606,0.6810972970702719,0.3189021934371305,29.1954109054185,24.722881604368215,0.0,0.0009227433689748876
983,4863246.365422894,49.25313784058727,6.077118804737136,4143.522082025986,2120.6707578960295,3.326473247899822,9.16567949458219,5.675804962179716,0.0,9.206507242773871e-12,0.00010217021415673918,0.7162777889657004,0.6810972970702557,0.3189021934371465,29.19541090541844,24.722892428011082,0.0,0.0009227352670442214
984,4863246.372004815,49.253137840578454,6.077103416598855,4143.486899201486,2120.6692011320306,3.3264729290883044,9.179062113007733,5.7207112761371075,0.0,2.1994775543541783e-11,5.319920701300777e-05,0.7350880865184082,0.681097297070243,0.31890219343715925,29.195410905418296,24.722892428010955,0.0,0.0009227385328744585
985,4863246.377270352,49.253137840571995,6.076941396085637,4143.102367464511,2120.667257328659,3.3264725310142134,9.192492697177546,5.7576373748350225,0.0,4.2234310545548186e-11,2.3666910522746715e-05,0.7673005789370712,0.6810972970702329,0.3189021934371695,29.19541090541824,24.72289242801074,0.0,0.0009227034520994704
986,4863246.381482782,49.25313784056734,6.076891427628727,4142.984569883369,2120.6658511746164,3.3264722430458193,9.203969165673,5.790508515995268,0.0,5.55380120287316e-11,8.43988792420931e-06,0.799037812477088,0.6810972970702246,0.31890219343717763,29.195410905418267,24.722892428010645,0.0,0.0009226952561107642
987,4863246.384852726,49.25313784056397,6.076867345688498,4142.928060298732,2120.6649063711484,3.326472049557994,9.213094609074636,5.823545868151466,0.0,5.2815652559280835e-11,2.3350611166147395e-06,0.820325554319277,0.681097297070218,0.31890219343718407,29.193805165737082,24.72289002275662,0.0,0.000922690086818291
988,4863246.38754868,49.25313784056151,6.076852310804542,4142.892815634638,2120.6642805560473,3.326471921396263,9.220815632380317,5.857286822276666,0.0,4.118927361668e-11,4.978778782571422e-07,0.8324480104359541,0.681097297070213,0.3189021934371892,29.193805165737153,24.72292282167472,0.0,0.0009226866583340805
989,4863246.389705445,49.25313784055969,6.076841934795163,4142.868474055996,2120.6638674888795,3.32647183680352,9.227728377657709,5.890626679541275,0.0,2.7558335838859613e-11,8.309824419014273e-08,0.8388089987795654,0.6810972970702089,0.3189021934371933,29.193805165737146,24.722922821674747,0.0,0.0009226844166815233
990,4863246.391566057,49.25313784055824,6.076833966222761,4142.849765475054,2120.663565435129,3.326471774945397,9.233840829348928,5.923118816826527,0.0,1.4869219928842704e-11,1.0820669629992684e-08,0.8418575900504899,0.6810972970702055,0.3189021934371969,29.193805165737096,24.722922821674757,0.0,0.0009226828474470806
991,4863246.393377932,49.25313784055694,6.076827079714781,4142.833602357149,2120.6632993519115,3.3264717204537355,9.23915347815228,5.9556821805674165,0.0,5.9269539190246574e-12,1.4522190570851178e-09,0.8429872050137234,0.6810972970702022,0.3189021934372003,29.19380516573702,24.72297672123002,0.0,0.0009226816473430284
